benchmark,query_idx,running_time_sec
JOBLightRanges,485,0.062377
JOBLightRanges,486,0.061733
JOBLightRanges,487,0.066355
JOBLightRanges,488,0.057790
JOBLightRanges,489,0.135130
JOBLightRanges,490,0.088846
JOBLightRanges,491,0.073908
JOBLightRanges,492,0.057775
JOBLightRanges,493,0.062927
JOBLightRanges,494,0.195544
JOBLightRanges,495,0.046558
JOBLightRanges,496,0.057946
JOBLightRanges,497,0.129495
JOBLightRanges,498,0.068362
JOBLightRanges,499,0.079372
JOBLightRanges,500,0.049957
JOBLightRanges,501,0.116379
JOBLightRanges,502,0.100734
JOBLightRanges,503,0.064294
JOBLightRanges,504,0.146618
JOBLightRanges,505,0.196046
JOBLightRanges,506,0.186929
JOBLightRanges,507,0.152983
JOBLightRanges,508,0.119860
JOBLightRanges,509,0.100291
JOBLightRanges,510,0.073704
JOBLightRanges,511,0.128791
JOBLightRanges,512,0.179339
JOBLightRanges,513,0.056749
JOBLightRanges,514,0.083172
JOBLightRanges,515,1.021435
JOBLightRanges,516,0.112643
JOBLightRanges,517,0.083970
JOBLightRanges,518,0.089290
JOBLightRanges,519,0.083112
JOBLightRanges,520,0.055095
JOBLightRanges,521,0.061455
JOBLightRanges,522,0.830170
JOBLightRanges,523,0.081083
JOBLightRanges,524,0.071592
JOBLightRanges,525,0.131262
JOBLightRanges,526,0.108009
JOBLightRanges,527,0.149349
JOBLightRanges,528,0.160831
JOBLightRanges,529,0.117244
JOBLightRanges,530,0.061547
JOBLightRanges,531,0.079593
JOBLightRanges,532,0.114208
JOBLightRanges,533,0.126100
JOBLightRanges,534,0.109567
JOBLightRanges,535,0.096538
JOBLightRanges,536,0.128049
JOBLightRanges,537,0.089788
JOBLightRanges,538,0.060182
JOBLightRanges,539,0.055008
JOBLightRanges,540,0.087451
JOBLightRanges,541,0.063381
JOBLightRanges,542,0.106579
JOBLightRanges,543,0.058358
JOBLightRanges,544,0.108458
JOBLightRanges,545,0.056056
JOBLightRanges,546,0.075239
JOBLightRanges,547,0.077880
JOBLightRanges,548,0.135456
JOBLightRanges,549,0.058834
JOBLightRanges,550,0.137833
JOBLightRanges,551,0.073508
JOBLightRanges,552,0.063185
JOBLightRanges,553,0.090136
JOBLightRanges,554,0.982362
JOBLightRanges,555,0.107044
JOBLightRanges,556,0.156746
JOBLightRanges,557,0.314294
JOBLightRanges,558,0.090063
JOBLightRanges,559,0.091570
JOBLightRanges,560,0.092976
JOBLightRanges,561,0.062864
JOBLightRanges,562,0.077995
JOBLightRanges,563,0.128037
JOBLightRanges,564,0.160707
JOBLightRanges,565,0.085825
JOBLightRanges,566,0.056919
JOBLightRanges,567,0.065423
JOBLightRanges,568,0.172926
JOBLightRanges,569,0.061884
JOBLightRanges,570,0.076842
JOBLightRanges,571,0.124914
JOBLightRanges,572,0.052993
JOBLightRanges,573,0.107470
JOBLightRanges,574,0.063768
JOBLightRanges,575,0.160415
JOBLightRanges,576,0.107543
JOBLightRanges,577,0.065501
JOBLightRanges,578,0.094213
JOBLightRanges,579,0.135158
JOBLightRanges,580,0.077281
JOBLightRanges,581,0.046970
JOBLightRanges,582,0.055254
JOBLightRanges,583,0.073177
JOBLightRanges,584,0.057339
JOBLightRanges,585,0.073503
JOBLightRanges,586,0.093947
JOBLightRanges,587,0.281260
JOBLightRanges,588,0.083768
JOBLightRanges,589,0.149346
JOBLightRanges,590,0.256488
JOBLightRanges,591,0.156531
JOBLightRanges,592,0.089350
JOBLightRanges,593,0.065228
JOBLightRanges,594,0.216749
JOBLightRanges,595,0.164894
JOBLightRanges,596,0.064925
JOBLightRanges,597,0.216492
JOBLightRanges,598,0.054603
JOBLightRanges,599,0.104467
JOBLightRanges,600,0.085889
JOBLightRanges,601,0.126361
JOBLightRanges,602,0.055225
JOBLightRanges,603,0.224258
JOBLightRanges,604,0.067464
JOBLightRanges,605,0.202978
JOBLightRanges,606,0.098223
JOBLightRanges,607,0.371086
JOBLightRanges,608,1.715069
JOBLightRanges,609,0.077353
