benchmark,query_idx,running_time_sec
JOBLightRanges,372,0.072915
JOBLightRanges,373,0.127728
JOBLightRanges,374,0.196841
JOBLightRanges,375,0.185396
JOBLightRanges,376,0.092710
JOBLightRanges,377,0.260066
JOBLightRanges,378,0.064896
JOBLightRanges,379,0.206525
JOBLightRanges,380,0.225263
JOBLightRanges,381,0.149619
JOBLightRanges,382,0.081339
JOBLightRanges,383,0.097928
JOBLightRanges,384,0.201759
JOBLightRanges,385,0.201520
JOBLightRanges,386,0.110524
JOBLightRanges,387,0.086404
JOBLightRanges,388,0.125514
JOBLightRanges,389,0.478338
JOBLightRanges,390,0.181522
JOBLightRanges,391,0.084039
JOBLightRanges,392,0.071144
JOBLightRanges,393,0.144506
JOBLightRanges,394,0.096188
JOBLightRanges,395,0.057113
JOBLightRanges,396,0.089178
JOBLightRanges,397,0.429001
JOBLightRanges,398,0.153624
JOBLightRanges,399,0.170723
JOBLightRanges,400,0.118949
JOBLightRanges,401,0.101342
JOBLightRanges,402,0.166126
JOBLightRanges,403,0.097589
JOBLightRanges,404,0.129011
JOBLightRanges,405,0.114109
JOBLightRanges,406,0.089844
JOBLightRanges,407,0.262770
JOBLightRanges,408,0.109006
JOBLightRanges,409,0.076769
JOBLightRanges,410,0.276457
JOBLightRanges,411,0.301458
JOBLightRanges,412,0.086621
JOBLightRanges,413,0.091088
JOBLightRanges,414,0.476630
JOBLightRanges,415,0.148540
JOBLightRanges,416,0.182401
JOBLightRanges,417,0.185573
JOBLightRanges,418,0.161209
JOBLightRanges,419,0.322219
JOBLightRanges,420,0.106498
JOBLightRanges,421,0.169743
JOBLightRanges,422,0.279866
JOBLightRanges,423,0.421144
JOBLightRanges,424,0.402249
JOBLightRanges,425,0.115143
JOBLightRanges,426,0.093434
JOBLightRanges,427,0.145884
JOBLightRanges,428,0.087346
JOBLightRanges,429,0.111679
JOBLightRanges,430,0.104018
JOBLightRanges,431,0.102409
JOBLightRanges,432,0.158693
JOBLightRanges,433,0.299567
JOBLightRanges,434,0.255579
JOBLightRanges,435,0.376201
JOBLightRanges,436,0.108209
JOBLightRanges,437,0.086017
JOBLightRanges,438,0.175267
JOBLightRanges,439,0.064033
JOBLightRanges,440,0.091201
JOBLightRanges,441,0.102260
JOBLightRanges,442,0.059214
JOBLightRanges,443,0.240847
JOBLightRanges,444,0.176381
JOBLightRanges,445,0.067957
JOBLightRanges,446,0.261339
JOBLightRanges,447,0.181566
JOBLightRanges,448,0.062086
JOBLightRanges,449,0.140341
JOBLightRanges,450,0.066651
JOBLightRanges,451,0.087727
JOBLightRanges,452,0.139600
JOBLightRanges,453,0.055734
JOBLightRanges,454,0.161467
JOBLightRanges,455,0.059568
JOBLightRanges,456,0.146268
JOBLightRanges,457,0.108803
JOBLightRanges,458,0.093303
JOBLightRanges,459,0.101440
JOBLightRanges,460,0.060122
JOBLightRanges,461,0.142500
JOBLightRanges,462,0.098879
JOBLightRanges,463,0.082529
JOBLightRanges,464,0.064744
JOBLightRanges,465,0.080002
JOBLightRanges,466,0.139972
JOBLightRanges,467,0.235621
JOBLightRanges,468,0.088300
JOBLightRanges,469,0.091502
JOBLightRanges,470,0.090185
JOBLightRanges,471,0.132073
JOBLightRanges,472,0.061238
JOBLightRanges,473,0.198675
JOBLightRanges,474,0.101775
JOBLightRanges,475,0.108380
JOBLightRanges,476,0.101510
JOBLightRanges,477,0.187520
JOBLightRanges,478,0.128865
JOBLightRanges,479,0.074924
JOBLightRanges,480,0.104134
JOBLightRanges,481,0.214889
JOBLightRanges,482,0.062539
JOBLightRanges,483,0.148803
JOBLightRanges,484,0.210121
JOBLightRanges,485,0.069039
JOBLightRanges,486,0.065065
JOBLightRanges,487,0.072905
JOBLightRanges,488,0.057464
JOBLightRanges,489,0.148075
JOBLightRanges,490,0.101993
JOBLightRanges,491,0.078767
JOBLightRanges,492,0.059513
JOBLightRanges,493,0.065191
JOBLightRanges,494,0.090861
JOBLightRanges,495,0.045683
JOBLightRanges,496,0.063449
JOBLightRanges,497,0.068609
JOBLightRanges,498,0.066170
JOBLightRanges,499,0.081697
JOBLightRanges,500,0.056608
JOBLightRanges,501,0.128730
JOBLightRanges,502,0.085171
JOBLightRanges,503,0.066410
JOBLightRanges,504,0.151996
JOBLightRanges,505,0.200272
JOBLightRanges,506,0.143722
JOBLightRanges,507,0.256695
JOBLightRanges,508,0.122674
JOBLightRanges,509,0.098980
JOBLightRanges,510,0.074838
JOBLightRanges,511,0.134512
JOBLightRanges,512,0.186371
JOBLightRanges,513,0.060115
JOBLightRanges,514,0.086922
JOBLightRanges,515,1.013823
JOBLightRanges,516,0.113766
JOBLightRanges,517,0.087067
JOBLightRanges,518,0.086442
JOBLightRanges,519,0.077106
JOBLightRanges,520,0.064397
JOBLightRanges,521,0.065428
JOBLightRanges,522,0.831912
JOBLightRanges,523,0.083904
JOBLightRanges,524,0.073268
JOBLightRanges,525,0.134433
JOBLightRanges,526,0.106718
JOBLightRanges,527,0.156171
JOBLightRanges,528,0.164085
JOBLightRanges,529,0.124986
JOBLightRanges,530,0.060014
JOBLightRanges,531,0.080464
JOBLightRanges,532,0.108621
JOBLightRanges,533,0.134495
JOBLightRanges,534,0.131762
JOBLightRanges,535,0.100274
JOBLightRanges,536,0.130450
JOBLightRanges,537,0.091613
JOBLightRanges,538,0.065143
JOBLightRanges,539,0.061395
JOBLightRanges,540,0.090738
JOBLightRanges,541,0.085257
JOBLightRanges,542,0.111903
JOBLightRanges,543,0.085438
JOBLightRanges,544,0.113396
JOBLightRanges,545,0.061685
JOBLightRanges,546,0.066839
JOBLightRanges,547,0.076342
JOBLightRanges,548,0.142615
JOBLightRanges,549,0.079937
JOBLightRanges,550,0.139273
JOBLightRanges,551,0.234232
JOBLightRanges,552,0.070301
JOBLightRanges,553,0.092477
JOBLightRanges,554,1.100600
JOBLightRanges,555,0.112380
JOBLightRanges,556,0.327570
JOBLightRanges,557,0.367810
JOBLightRanges,558,0.093072
JOBLightRanges,559,0.088285
JOBLightRanges,560,0.091903
JOBLightRanges,561,0.068364
JOBLightRanges,562,0.267934
JOBLightRanges,563,0.132135
JOBLightRanges,564,0.163615
JOBLightRanges,565,0.095279
JOBLightRanges,566,0.062704
JOBLightRanges,567,0.068211
JOBLightRanges,568,0.172855
JOBLightRanges,569,0.065416
JOBLightRanges,570,0.079835
JOBLightRanges,571,0.128826
JOBLightRanges,572,0.058870
JOBLightRanges,573,0.123367
JOBLightRanges,574,0.069522
JOBLightRanges,575,0.166149
JOBLightRanges,576,0.109941
JOBLightRanges,577,0.071330
JOBLightRanges,578,0.095264
JOBLightRanges,579,0.141142
JOBLightRanges,580,0.108529
JOBLightRanges,581,0.063290
JOBLightRanges,582,0.056463
JOBLightRanges,583,0.072440
JOBLightRanges,584,0.218026
JOBLightRanges,585,0.074573
JOBLightRanges,586,0.086566
JOBLightRanges,587,0.265126
JOBLightRanges,588,0.076574
